#The value for each line is the fraction of spaxels with S/N>=3 for that line WITHIN THE DILATED MASK
#flag values: 0=skipped (continuum S/N too low), 1=Normal Run (continuum binned to S/N=10), 
#  2=Low Thresh Run (continuum binned to S/N=4). Use N_MASK*fraction to get pixel number for a line
######################################################################################################
MAGPIID     z        flag   N_MASK    OII_3727     OII_3730     NeIII_3870   NeIII_3969   H5           He           Hd           Hg           OIII_4364    HeII_4687    ArIV_4713    ArIV_4741    Hb           OIII_5008    NI_5199      NI_5202      HeI_5877     OI_6302      Ha           NII_6585     SII_6718     SII_6733     
2306113099   1.3003    1       58            0.00000      0.00000      0.00000      0.00000    0.0860000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306116330   0.9604    1      140           0.336000     0.350000    0.0640000      0.00000    0.0290000    0.0210000     0.121000     0.179000    0.0290000    0.0430000    0.0140000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306123236   0.9781    2      568          0.0250000    0.0490000    0.0350000   0.00900000    0.0490000   0.00400000    0.0260000    0.0280000    0.0110000    0.0230000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306127313   0.9594    1      127          0.0240000      0.00000    0.0710000      0.00000      0.00000      0.00000    0.0310000   0.00800000    0.0240000      0.00000   0.00800000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306130337   0.9809    1      197           0.421000     0.508000     0.102000   0.00500000     0.152000    0.0760000     0.147000     0.203000      0.00000    0.0200000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306132210   0.6462    1       15           0.533000     0.733000    0.0670000      0.00000      0.00000    0.0670000     0.133000    0.0670000      0.00000      0.00000    0.0670000      0.00000     0.533000     0.933000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306134137   0.4290    1      422           0.133000     0.156000    0.0830000    0.0400000    0.0760000    0.0330000      0.00000     0.102000    0.0430000    0.0210000    0.0240000    0.0380000     0.173000     0.225000      0.00000    0.0140000   0.00500000   0.00200000      0.00000      0.00000      0.00000      0.00000
2306139077   0.4294    1      183           0.164000     0.268000     0.169000    0.0270000    0.0550000    0.0330000      0.00000     0.158000   0.00500000      0.00000    0.0270000    0.0490000     0.126000     0.448000      0.00000    0.0110000      0.00000    0.0330000      0.00000      0.00000      0.00000      0.00000
2306144318   0.9799    1       80            0.00000    0.0620000    0.0500000      0.00000    0.0500000      0.00000      0.00000      0.00000      0.00000    0.0250000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306150262   0.9787    1      117           0.316000     0.188000    0.0260000      0.00000    0.0600000      0.00000    0.0170000    0.0260000   0.00900000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306160250   0.9801    1       79           0.127000     0.278000    0.0630000    0.0130000      0.00000      0.00000    0.0380000    0.0630000    0.0380000    0.0250000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306167327   0.8481    1      216           0.343000     0.324000     0.148000    0.0230000    0.0930000    0.0560000     0.171000     0.120000      0.00000      0.00000    0.0190000      0.00000     0.185000     0.338000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306170094   1.1965    1       98            0.00000     0.276000      0.00000    0.0200000    0.0100000      0.00000    0.0310000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306177173   0.9814    2      136           0.515000     0.493000    0.0740000   0.00700000     0.154000    0.0440000     0.191000     0.250000   0.00700000    0.0660000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306191272   0.7038    1       99           0.172000     0.222000     0.101000    0.0400000    0.0610000    0.0400000    0.0710000     0.182000    0.0300000    0.0200000      0.00000    0.0300000     0.121000     0.253000      0.00000    0.0100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306197198   0.3139    1     5345          0.0420000    0.0370000    0.0670000    0.0220000    0.0690000    0.0260000    0.0530000    0.0450000    0.0450000    0.0480000    0.0470000    0.0410000    0.0430000    0.0460000   0.00400000   0.00600000   0.00800000   0.00700000   0.00500000   0.00700000   0.00300000   0.00300000
2306203078   0.7030    1       94           0.170000     0.149000      0.00000      0.00000    0.0320000      0.00000    0.0210000    0.0110000      0.00000    0.0320000      0.00000    0.0110000      0.00000     0.117000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306203350   0.6794    1      131           0.229000     0.321000    0.0840000      0.00000    0.0610000    0.0150000    0.0230000    0.0380000    0.0310000      0.00000      0.00000      0.00000     0.122000     0.336000    0.0150000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306208145   1.2136    1      113           0.398000     0.478000     0.257000      0.00000    0.0350000    0.0180000    0.0880000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306210051   1.2056    1       50           0.360000     0.660000     0.460000    0.0600000     0.120000    0.0400000    0.0800000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306216047   1.2053    1       37            0.00000      0.00000    0.0540000      0.00000    0.0540000      0.00000    0.0270000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306227251   0.6757    1      154           0.279000     0.364000    0.0580000    0.0450000    0.0650000    0.0910000     0.149000    0.0650000    0.0190000   0.00600000    0.0130000      0.00000     0.234000     0.422000    0.0130000    0.0190000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306228251   0.6758    1      153           0.745000     0.804000     0.281000     0.157000     0.320000     0.314000     0.320000     0.464000    0.0330000      0.00000    0.0330000    0.0200000     0.627000     0.843000    0.0260000   0.00700000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306241264   1.1963    1      151           0.238000     0.192000    0.0730000    0.0460000    0.0530000    0.0130000    0.0660000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306244101   1.1940    1      479           0.219000     0.207000    0.0480000    0.0130000    0.0350000    0.0190000    0.0170000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306249283   1.1864    1      141           0.255000     0.227000    0.0430000      0.00000    0.0570000   0.00700000    0.0500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306249312   1.1921    1       57           0.175000     0.316000    0.0700000    0.0530000    0.0350000    0.0180000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306250163   0.7039    1      175           0.383000     0.463000    0.0740000      0.00000    0.0690000    0.0570000    0.0860000     0.154000    0.0110000      0.00000      0.00000      0.00000     0.114000     0.377000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306269342   0.4380    1      606           0.112000     0.139000    0.0840000    0.0230000    0.0380000    0.0380000      0.00000    0.0640000    0.0260000    0.0360000      0.00000      0.00000     0.125000     0.216000   0.00300000    0.0120000    0.0210000    0.0210000      0.00000      0.00000      0.00000      0.00000
2306276140   0.8016    1       57          0.0880000     0.246000      0.00000      0.00000    0.0180000    0.0180000    0.0700000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0180000     0.175000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306283351   0.9807    1      203           0.443000     0.606000    0.0390000      0.00000    0.0250000    0.0200000    0.0590000    0.0790000      0.00000      0.00000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306285177   1.1960    1       95           0.347000     0.379000    0.0530000    0.0210000    0.0420000    0.0110000    0.0740000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306288280   0.5241    1      524          0.0420000    0.0460000      0.00000    0.0190000      0.00000    0.0130000    0.0310000    0.0360000    0.0530000    0.0380000      0.00000      0.00000    0.0590000    0.0820000   0.00800000      0.00000   0.00200000      0.00000      0.00000      0.00000      0.00000      0.00000
2306290320   0.9795    1      429          0.0790000    0.0890000    0.0350000   0.00900000      0.00000      0.00000    0.0230000    0.0260000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306291154   0.5085    1       92          0.0330000    0.0540000      0.00000    0.0330000      0.00000    0.0220000      0.00000    0.0430000      0.00000      0.00000    0.0650000    0.0430000    0.0650000     0.141000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306296245   0.7031    1      246           0.159000     0.179000    0.0930000    0.0330000    0.0690000   0.00800000    0.0570000    0.0490000    0.0330000    0.0120000      0.00000    0.0370000    0.0330000     0.215000      0.00000   0.00400000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306299134   1.1941    1      549           0.111000    0.0980000    0.0440000      0.00000    0.0420000    0.0220000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306309215   1.3812    1       56            0.00000      0.00000    0.0360000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306319078   0.0840    1     5494            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     0.179000    0.0640000    0.0500000    0.0450000    0.0460000     0.345000     0.368000    0.0190000    0.0170000    0.0920000    0.0650000     0.462000     0.272000     0.303000     0.259000
2306328225   0.8014    1      240          0.0620000    0.0420000    0.0500000      0.00000    0.0330000      0.00000    0.0330000    0.0170000      0.00000    0.0170000   0.00400000    0.0250000      0.00000    0.0250000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306334313   0.7979    2      145           0.400000     0.448000     0.117000    0.0210000     0.138000    0.0970000     0.179000     0.255000    0.0410000    0.0410000    0.0410000    0.0140000     0.317000     0.193000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306340286   0.7970    1      129           0.380000     0.473000    0.0230000      0.00000    0.0310000    0.0230000   0.00800000     0.140000      0.00000    0.0310000      0.00000      0.00000     0.217000     0.333000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306345248   1.4270    1      122          0.0330000     0.238000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306349353   0.6459    1       92           0.120000    0.0540000      0.00000      0.00000    0.0430000    0.0330000    0.0430000    0.0650000      0.00000    0.0110000    0.0110000      0.00000    0.0760000    0.0650000      0.00000    0.0220000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306350148   0.7111    1       74           0.581000     0.743000     0.230000    0.0270000     0.108000     0.108000     0.162000     0.243000    0.0410000    0.0140000    0.0410000    0.0140000     0.446000     0.784000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306350331   1.3013    1      134           0.231000      0.00000      0.00000      0.00000    0.0300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306352255   1.0826    1       58            0.00000    0.0170000    0.0690000      0.00000      0.00000      0.00000    0.0340000      0.00000    0.0340000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306361106   1.1923    1       82            0.00000    0.0120000      0.00000    0.0120000      0.00000      0.00000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2306365123   0.7321    2      110           0.155000     0.209000    0.0730000    0.0180000    0.0820000    0.0180000    0.0450000    0.0550000    0.0180000    0.0730000    0.0450000    0.0730000      0.00000    0.0730000      0.00000    0.0180000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307030144   0.6156    1       88           0.364000     0.466000    0.0680000      0.00000    0.0910000      0.00000     0.125000     0.159000      0.00000      0.00000      0.00000      0.00000     0.182000     0.409000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307036112   0.3373    1      864          0.0280000    0.0230000    0.0600000    0.0210000    0.0600000    0.0140000    0.0290000      0.00000      0.00000    0.0370000    0.0160000    0.0240000    0.0310000    0.0220000   0.00200000   0.00800000    0.0170000    0.0170000   0.00900000    0.0200000   0.00200000   0.00300000
2307046153   1.3041    1      204          0.0290000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307049091   1.3045    1      126           0.230000     0.325000    0.0480000    0.0160000    0.0160000    0.0160000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307053147   1.2501    1      182          0.0770000    0.0990000    0.0160000    0.0110000    0.0220000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307059250   0.3365    1      659          0.0270000    0.0710000    0.0820000    0.0240000    0.0620000    0.0320000    0.0500000      0.00000      0.00000    0.0330000    0.0300000    0.0440000    0.0590000    0.0590000    0.0120000    0.0170000    0.0210000    0.0140000    0.0910000    0.0880000    0.0270000    0.0120000
2307063182   0.3347    1       56          0.0540000    0.0890000    0.0360000      0.00000      0.00000      0.00000    0.0180000    0.0180000      0.00000      0.00000    0.0180000      0.00000    0.0890000    0.0540000    0.0180000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307083215   0.3357    1      843          0.0330000    0.0230000    0.0500000    0.0230000    0.0370000      0.00000      0.00000    0.0130000      0.00000    0.0190000    0.0240000      0.00000    0.0310000    0.0420000   0.00600000   0.00600000      0.00000      0.00000      0.00000      0.00000   0.00600000      0.00000
2307094146   1.3024    1      263          0.0650000    0.0680000    0.0150000    0.0230000    0.0110000    0.0190000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307113124   1.2536    1      415          0.0240000    0.0340000    0.0510000   0.00200000    0.0100000    0.0100000    0.0220000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307136061   1.1765    1       58          0.0520000     0.259000    0.0340000      0.00000      0.00000      0.00000    0.0170000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307145281   0.3358    1     2352          0.0550000    0.0600000    0.0740000    0.0230000    0.0750000    0.0290000    0.0500000   0.00300000      0.00000    0.0390000    0.0280000    0.0320000    0.0460000    0.0600000    0.0110000    0.0160000   0.00900000    0.0170000    0.0120000    0.0390000    0.0190000   0.00600000
2307147117   0.8355    1       68            0.00000      0.00000    0.0150000      0.00000    0.0590000      0.00000     0.118000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307153115   0.7665    1      462           0.169000     0.188000    0.0480000    0.0190000    0.0350000    0.0260000    0.0150000    0.0760000    0.0220000    0.0110000    0.0280000      0.00000    0.0930000    0.0970000      0.00000    0.0670000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307155266   0.4810    1       67           0.224000     0.403000     0.164000      0.00000    0.0750000      0.00000     0.164000     0.269000      0.00000      0.00000      0.00000    0.0150000     0.313000     0.701000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307182110   0.3343    1      196          0.0260000    0.0310000    0.0610000      0.00000    0.0460000    0.0310000    0.0660000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0310000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0260000      0.00000      0.00000
2307182236   0.8286    1       88           0.193000     0.239000    0.0230000      0.00000    0.0680000    0.0230000    0.0230000    0.0340000    0.0230000    0.0340000      0.00000      0.00000    0.0110000     0.159000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307193118   1.2499    1      194           0.155000     0.160000     0.180000    0.0100000    0.0570000    0.0100000    0.0360000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307197200   0.3357    1     4934          0.0450000    0.0500000    0.0750000    0.0220000    0.0750000    0.0280000    0.0610000   0.00900000      0.00000    0.0310000    0.0190000    0.0440000    0.0220000    0.0630000    0.0130000    0.0110000   0.00500000   0.00800000   0.00200000    0.0340000   0.00800000   0.00400000
2307203233   0.3349    1      670          0.0460000    0.0460000    0.0870000    0.0280000    0.0910000    0.0270000    0.0600000    0.0190000      0.00000    0.0370000    0.0250000    0.0390000    0.0180000    0.0600000   0.00700000   0.00600000    0.0130000   0.00400000   0.00300000    0.0160000   0.00400000   0.00100000
2307207180   0.3357    1      180          0.0440000    0.0670000    0.0670000    0.0170000    0.0670000    0.0280000    0.0670000    0.0280000      0.00000    0.0500000      0.00000    0.0610000    0.0220000    0.0670000    0.0110000    0.0220000      0.00000   0.00600000      0.00000    0.0280000    0.0110000      0.00000
2307216174   1.2982    1      136           0.463000      0.00000    0.0370000    0.0370000   0.00700000    0.0440000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307216311   0.4581    1       77          0.0650000    0.0520000    0.0520000    0.0260000      0.00000      0.00000    0.0390000    0.0520000      0.00000    0.0130000    0.0260000      0.00000     0.130000     0.195000    0.0390000      0.00000    0.0130000      0.00000      0.00000      0.00000      0.00000      0.00000
2307228105   0.3342    1     3071          0.0730000    0.0930000    0.0770000    0.0270000    0.0760000    0.0280000    0.0610000    0.0370000      0.00000    0.0360000    0.0280000    0.0360000    0.0350000    0.0860000    0.0150000    0.0280000    0.0120000    0.0110000    0.0250000    0.0500000    0.0180000    0.0120000
2307236292   0.6376    1      305           0.239000     0.295000    0.0560000      0.00000    0.0390000      0.00000    0.0590000     0.125000    0.0160000    0.0200000      0.00000    0.0100000    0.0820000     0.282000   0.00300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307245220   0.3960    1       64          0.0940000     0.219000    0.0620000      0.00000    0.0620000      0.00000    0.0160000    0.0780000    0.0160000      0.00000      0.00000      0.00000     0.125000     0.500000      0.00000    0.0160000    0.0310000      0.00000     0.188000      0.00000      0.00000      0.00000
2307258066   1.2127    1       76           0.276000     0.197000    0.0260000      0.00000    0.0130000      0.00000    0.0530000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307264076   0.8418    1      129           0.372000     0.395000     0.186000    0.0230000     0.171000    0.0470000     0.124000     0.163000    0.0470000      0.00000      0.00000      0.00000     0.147000     0.380000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307267077   0.3369    2      165          0.0850000    0.0420000    0.0790000    0.0180000    0.0550000    0.0240000    0.0300000    0.0180000      0.00000    0.0180000    0.0120000    0.0730000    0.0180000    0.0240000   0.00600000   0.00600000      0.00000    0.0180000   0.00600000    0.0480000   0.00600000      0.00000
2307279197   1.0759    1      115           0.417000     0.461000    0.0520000    0.0350000    0.0520000    0.0170000     0.157000     0.235000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307285098   1.0735    1      146          0.0210000      0.00000      0.00000    0.0480000      0.00000    0.0270000      0.00000   0.00700000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307297145   0.0843    2      335            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0780000    0.0930000    0.0450000    0.0510000    0.0360000     0.146000     0.233000    0.0150000    0.0120000    0.0420000    0.0210000     0.260000    0.0480000    0.0240000    0.0360000
2307313119   1.2129    2      213           0.507000     0.559000     0.146000      0.00000    0.0990000    0.0420000     0.174000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307315157   0.9221    1      401           0.112000      0.00000      0.00000      0.00000      0.00000    0.0120000    0.0100000    0.0200000    0.0220000    0.0200000      0.00000      0.00000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2307355263   0.3353    1     1641          0.0310000    0.0310000    0.0610000    0.0300000    0.0520000    0.0240000    0.0490000    0.0130000      0.00000    0.0330000    0.0510000    0.0380000    0.0400000    0.0460000   0.00700000    0.0120000    0.0180000    0.0280000   0.00900000    0.0110000    0.0120000   0.00500000
2307361048   1.2085    1      104           0.115000     0.288000    0.0190000    0.0190000      0.00000    0.0190000    0.0290000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308035151   1.1396    1      326          0.0670000    0.0460000      0.00000    0.0210000    0.0180000      0.00000   0.00300000   0.00600000   0.00300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308045077   0.5576    1      363            0.00000      0.00000    0.0720000      0.00000    0.0390000    0.0190000    0.0520000    0.0800000    0.0470000    0.0190000    0.0220000      0.00000    0.0830000     0.242000   0.00800000   0.00800000    0.0190000      0.00000      0.00000      0.00000      0.00000      0.00000
2308063334   0.3874    1      304           0.217000     0.273000    0.0590000    0.0260000    0.0530000    0.0330000    0.0300000     0.105000      0.00000      0.00000      0.00000      0.00000     0.168000     0.237000    0.0100000    0.0130000    0.0100000    0.0200000     0.191000    0.0430000   0.00700000   0.00700000
2308069035   0.7477    1      183           0.131000      0.00000    0.0870000      0.00000      0.00000      0.00000      0.00000    0.0160000    0.0160000      0.00000      0.00000    0.0110000    0.0820000    0.0270000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308074355   0.7742    1      285           0.116000     0.221000    0.0530000    0.0350000    0.0250000    0.0210000    0.0320000    0.0560000    0.0180000    0.0210000      0.00000    0.0250000    0.0280000    0.0950000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308076115   0.6225    1      432          0.0720000    0.0970000    0.0420000    0.0210000    0.0420000      0.00000    0.0460000    0.0510000      0.00000      0.00000      0.00000      0.00000    0.0370000    0.0950000   0.00700000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308076143   1.0181    2      658           0.147000     0.150000    0.0260000    0.0120000    0.0290000    0.0240000    0.0300000   0.00500000    0.0180000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308076271   0.3876    1      935           0.312000     0.351000    0.0560000    0.0220000    0.0630000    0.0360000     0.102000     0.172000    0.0280000    0.0340000    0.0200000    0.0190000     0.301000     0.263000    0.0150000    0.0140000    0.0200000    0.0420000     0.292000     0.156000      0.00000   0.00500000
2308082155   1.0200    1       61           0.475000      0.00000      0.00000      0.00000      0.00000    0.0160000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308097160   1.1390    1      608          0.0670000     0.130000    0.0620000    0.0100000    0.0330000      0.00000   0.00300000    0.0360000    0.0100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308105335   1.0330    1      225           0.311000     0.449000    0.0360000    0.0130000    0.0530000    0.0400000    0.0800000    0.0710000    0.0180000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308129329   0.3880    1      497           0.316000     0.348000     0.103000    0.0420000     0.105000    0.0560000     0.105000     0.173000    0.0440000    0.0340000    0.0400000    0.0300000     0.298000     0.348000    0.0160000    0.0220000    0.0480000    0.0460000     0.334000     0.105000      0.00000    0.0120000
2308140242   0.8081    1      121           0.198000     0.140000    0.0830000      0.00000    0.0500000    0.0410000    0.0500000    0.0330000    0.0170000      0.00000      0.00000      0.00000    0.0330000     0.190000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308141103   1.1163    1      238           0.105000     0.130000    0.0800000    0.0170000    0.0420000    0.0170000    0.0250000    0.0800000    0.0340000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308142302   1.0056    1      268          0.0410000    0.0520000    0.0370000   0.00400000    0.0220000    0.0110000    0.0260000    0.0490000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308151126   0.3474    1     1006          0.0370000    0.0310000    0.0560000    0.0280000    0.0540000    0.0340000    0.0770000      0.00000      0.00000    0.0310000    0.0290000    0.0430000    0.0280000    0.0440000   0.00400000   0.00900000   0.00900000    0.0200000   0.00200000   0.00900000   0.00500000   0.00600000
2308166074   0.8326    1       67          0.0750000     0.239000     0.104000      0.00000    0.0900000      0.00000    0.0450000    0.0750000      0.00000      0.00000      0.00000      0.00000    0.0450000     0.433000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308168162   0.3462    1      127           0.197000     0.283000    0.0790000      0.00000    0.0710000      0.00000    0.0710000      0.00000      0.00000      0.00000      0.00000      0.00000     0.228000     0.276000      0.00000    0.0240000      0.00000   0.00800000      0.00000    0.0870000    0.0310000    0.0160000
